dataset,source_table,source_itemid,source_valueid,source_unitid,source_ordercategoryid,source_label,source_value,source_unit,source_token,row_count,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
AmsterdamUMCdb,listitems,18673,559,,,NICE SEC APACHEIV diagnosen,"Non-operative musculo-skeletal - Arthritis, rheumatoid",,MEASUREMENT_CATEGORICAL//18673//559,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_MUSCULO_SKELETAL_ARTHRITIS_RHEUMATOID,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_MUSCULO_SKELETAL_ARTHRITIS_RHEUMATOID,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,567,,,NICE SEC APACHEIV diagnosen,Non-operative musculo-skeletal - Rhabdomyolysis,,MEASUREMENT_CATEGORICAL//18673//567,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_MUSCULO_SKELETAL_RHABDOMYOLYSIS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_MUSCULO_SKELETAL_RHABDOMYOLYSIS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,581,,,NICE SEC APACHEIV diagnosen,"Non-operative neurologic - Hydrocephalus, obstructive",,MEASUREMENT_CATEGORICAL//18673//581,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_HYDROCEPHALUS_OBSTRUCTIVE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_HYDROCEPHALUS_OBSTRUCTIVE,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,612,,,NICE SEC APACHEIV diagnosen,Non-operative respiratory - Near drowning accident,,MEASUREMENT_CATEGORICAL//18673//612,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_NEAR_DROWNING_ACCIDENT,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_NEAR_DROWNING_ACCIDENT,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,616,,,NICE SEC APACHEIV diagnosen,"Non-operative respiratory - Pneumonia, fungal",,MEASUREMENT_CATEGORICAL//18673//616,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_PNEUMONIA_FUNGAL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_PNEUMONIA_FUNGAL,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,622,,,NICE SEC APACHEIV diagnosen,"Non-operative respiratory - Restrictive lung disease (i.e. sarcoidosis, pulmonary fibrosis)",,MEASUREMENT_CATEGORICAL//18673//622,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_RESTRICTIVE_LUNG_DISEASE_I_E_SARCOIDOSIS_PULMONARY_FIBROSIS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_RESTRICTIVE_LUNG_DISEASE_I_E_SARCOIDOSIS_PULMONARY_FIBROSIS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,624,,,NICE SEC APACHEIV diagnosen,Non-operative respiratory - Weaning from mechanical ventilation (transfer from other unit or hospital only),,MEASUREMENT_CATEGORICAL//18673//624,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_WEANING_FROM_MECHANICAL_VENTILATION_TRANSFER_FROM_OTHER_UNIT_OR_HOSPITAL_ONLY,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_WEANING_FROM_MECHANICAL_VENTILATION_TRANSFER_FROM_OTHER_UNIT_OR_HOSPITAL_ONLY,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,640,,,NICE SEC APACHEIV diagnosen,Non-operative trauma - Abdomen/multiple trauma,,MEASUREMENT_CATEGORICAL//18673//640,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_ABDOMEN_MULTIPLE_TRAUMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_ABDOMEN_MULTIPLE_TRAUMA,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,642,,,NICE SEC APACHEIV diagnosen,Non-operative trauma - Abdomen/spinal trauma,,MEASUREMENT_CATEGORICAL//18673//642,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_ABDOMEN_SPINAL_TRAUMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_ABDOMEN_SPINAL_TRAUMA,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,645,,,NICE SEC APACHEIV diagnosen,Non-operative trauma - Chest/face trauma,,MEASUREMENT_CATEGORICAL//18673//645,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_CHEST_FACE_TRAUMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_CHEST_FACE_TRAUMA,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,654,,,NICE SEC APACHEIV diagnosen,Non-operative trauma - Face/multiple trauma,,MEASUREMENT_CATEGORICAL//18673//654,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_FACE_MULTIPLE_TRAUMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_FACE_MULTIPLE_TRAUMA,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,690,,,NICE SEC APACHEIV diagnosen,Post-operative cardiovascular - CABG with double valve repair/replacement,,MEASUREMENT_CATEGORICAL//18673//690,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_CABG_WITH_DOUBLE_VALVE_REPAIR_REPLACEMENT,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_CABG_WITH_DOUBLE_VALVE_REPAIR_REPLACEMENT,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,700,,,NICE SEC APACHEIV diagnosen,Post-operative cardiovascular - Congenital Defect Repair (Other),,MEASUREMENT_CATEGORICAL//18673//700,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_CONGENITAL_DEFECT_REPAIR_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_CONGENITAL_DEFECT_REPAIR_OTHER,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,707,,,NICE SEC APACHEIV diagnosen,"Post-operative cardiovascular - Endarterectomy, carotid",,MEASUREMENT_CATEGORICAL//18673//707,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_ENDARTERECTOMY_CAROTID,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_ENDARTERECTOMY_CAROTID,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,718,,,NICE SEC APACHEIV diagnosen,Post-operative cardiovascular - Pericardial effusion/tamponade,,MEASUREMENT_CATEGORICAL//18673//718,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_PERICARDIAL_EFFUSION_TAMPONADE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_PERICARDIAL_EFFUSION_TAMPONADE,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,724,,,NICE SEC APACHEIV diagnosen,"Post-operative cardiovascular - Sepsis, other",,MEASUREMENT_CATEGORICAL//18673//724,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_SEPSIS_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_SEPSIS_OTHER,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,725,,,NICE SEC APACHEIV diagnosen,"Post-operative cardiovascular - Sepsis, pulmonary",,MEASUREMENT_CATEGORICAL//18673//725,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_SEPSIS_PULMONARY,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_SEPSIS_PULMONARY,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,768,,,NICE SEC APACHEIV diagnosen,Post-operative gastro-intestinal - Whipple-surgery for pancreatic cancer,,MEASUREMENT_CATEGORICAL//18673//768,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_GASTRO_INTESTINAL_WHIPPLE_SURGERY_FOR_PANCREATIC_CANCER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_GASTRO_INTESTINAL_WHIPPLE_SURGERY_FOR_PANCREATIC_CANCER,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,778,,,NICE SEC APACHEIV diagnosen,Post-operative genitourinary - Hysterectomy for cancer with or without lymph node dissection,,MEASUREMENT_CATEGORICAL//18673//778,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_GENITOURINARY_HYSTERECTOMY_FOR_CANCER_WITH_OR_WITHOUT_LYMPH_NODE_DISSECTION,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_GENITOURINARY_HYSTERECTOMY_FOR_CANCER_WITH_OR_WITHOUT_LYMPH_NODE_DISSECTION,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,803,,,NICE SEC APACHEIV diagnosen,Post-operative musculoskeletal /skin - Amputation (non-traumatic),,MEASUREMENT_CATEGORICAL//18673//803,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_MUSCULOSKELETAL_SKIN_AMPUTATION_NON_TRAUMATIC,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_MUSCULOSKELETAL_SKIN_AMPUTATION_NON_TRAUMATIC,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,805,,,NICE SEC APACHEIV diagnosen,Post-operative musculoskeletal /skin - Cosmetic surgery (all),,MEASUREMENT_CATEGORICAL//18673//805,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_MUSCULOSKELETAL_SKIN_COSMETIC_SURGERY_ALL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_MUSCULOSKELETAL_SKIN_COSMETIC_SURGERY_ALL,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,806,,,NICE SEC APACHEIV diagnosen,"Post-operative musculoskeletal /skin - Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see",,MEASUREMENT_CATEGORICAL//18673//806,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_MUSCULOSKELETAL_SKIN_FRACTURE_PATHOLOGICAL_NON_UNION_NON_TRAUMATIC_FOR_FRACTURES_DUE_TO_TRAUMA_SEE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_MUSCULOSKELETAL_SKIN_FRACTURE_PATHOLOGICAL_NON_UNION_NON_TRAUMATIC_FOR_FRACTURES_DUE_TO_TRAUMA_SEE,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,831,,,NICE SEC APACHEIV diagnosen,Post-operative neurologic - Shunts and revisions,,MEASUREMENT_CATEGORICAL//18673//831,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_NEUROLOGIC_SHUNTS_AND_REVISIONS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_NEUROLOGIC_SHUNTS_AND_REVISIONS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,839,,,NICE SEC APACHEIV diagnosen,"Post-operative respiratory - Arrest, respiratory (without cardiac arrest)",,MEASUREMENT_CATEGORICAL//18673//839,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_ARREST_RESPIRATORY_WITHOUT_CARDIAC_ARREST,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_ARREST_RESPIRATORY_WITHOUT_CARDIAC_ARREST,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,842,,,NICE SEC APACHEIV diagnosen,"Post-operative respiratory - Cancer oral/sinus, surgery for",,MEASUREMENT_CATEGORICAL//18673//842,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_CANCER_ORAL_SINUS_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_CANCER_ORAL_SINUS_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,855,,,NICE SEC APACHEIV diagnosen,Post-operative respiratory - Thoracotomy for thoracic/respiratory infection,,MEASUREMENT_CATEGORICAL//18673//855,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_THORACOTOMY_FOR_THORACIC_RESPIRATORY_INFECTION,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_THORACOTOMY_FOR_THORACIC_RESPIRATORY_INFECTION,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,883,,,NICE SEC APACHEIV diagnosen,"Post-operative trauma - Extremity/face trauma, surgery for",,MEASUREMENT_CATEGORICAL//18673//883,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_EXTREMITY_FACE_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_EXTREMITY_FACE_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,891,,,NICE SEC APACHEIV diagnosen,"Post-operative trauma - Head/face trauma, surgery for",,MEASUREMENT_CATEGORICAL//18673//891,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_HEAD_FACE_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_HEAD_FACE_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,892,,,NICE SEC APACHEIV diagnosen,"Post-operative trauma - Head/multiple trauma, surgery for",,MEASUREMENT_CATEGORICAL//18673//892,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_HEAD_MULTIPLE_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_HEAD_MULTIPLE_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,894,,,NICE SEC APACHEIV diagnosen,"Post-operative trauma - Head/spinal trauma, surgery for",,MEASUREMENT_CATEGORICAL//18673//894,2,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_HEAD_SPINAL_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_HEAD_SPINAL_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18682,12,,,Complicatie_Complicatie_1,Neurologie - CVA,,MEASUREMENT_CATEGORICAL//18682//12,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18682,15,,,Complicatie_Complicatie_1,Neurologie - Meningitis/Encephalitis/Ventriculitis,,MEASUREMENT_CATEGORICAL//18682//15,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18682,23,,,Complicatie_Complicatie_1,Tractus Digestivus - Tr. Dig. Bloeding,,MEASUREMENT_CATEGORICAL//18682//23,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18682,32,,,Complicatie_Complicatie_1,Luchtweg - Subcutaan emfyseem of pneumothorax,,MEASUREMENT_CATEGORICAL//18682//32,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18682,38,,,Complicatie_Complicatie_1,Hemostase en Bloeding - Nabloeding,,MEASUREMENT_CATEGORICAL//18682//38,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18683,56,,,Complicatie_Complicatie_2,Cardiovasculair - Tamponade,,MEASUREMENT_CATEGORICAL//18683//56,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18693,3,,,Complicatie_Interventie_2,met re-operatie,,MEASUREMENT_CATEGORICAL//18693//3,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18697,3,,,Complicatie_Uitkomst_1,Dood,,MEASUREMENT_CATEGORICAL//18697//3,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,19643,2,,,Course trial Astma Gold,2 Gold 2 = 50% voorspeld < FEV1 < 80% voorspeld,,MEASUREMENT_CATEGORICAL//19643//2,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,19820,10,,,Aandacht - psyche -Status05,Niet actief,,MEASUREMENT_CATEGORICAL//19820//10,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,19837,2,,,Checklist Bezittingen gecontroleerd/meegegeven,Nee,,MEASUREMENT_CATEGORICAL//19837//2,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,19841,10,,,Checklist Medicatie gecontroleerd,Ja - hersteld,,MEASUREMENT_CATEGORICAL//19841//10,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20015,2,,,Donatie Donorregister geraadpleegd Uitkomst,"Toestemming, met uitzondering van:",,MEASUREMENT_CATEGORICAL//20015//2,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20015,6,,,Donatie Donorregister geraadpleegd Uitkomst,Bezwaar tegen transplantatie gericht onderzoek,,MEASUREMENT_CATEGORICAL//20015//6,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20094,1,,,Airway Braken,Pre-transport,,MEASUREMENT_CATEGORICAL//20094//1,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20098,15,,,Breathing %Zuurstof veranderd,Post-transport,,MEASUREMENT_CATEGORICAL//20098//15,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20104,32,,,Circulation Bloeding,Per-transport,,MEASUREMENT_CATEGORICAL//20104//32,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20111,53,,,Disability Agitatie/Motorische onrust,Per-transport,,MEASUREMENT_CATEGORICAL//20111//53,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20115,64,,,Exposure Dislocatie drain,Pre-transport,,MEASUREMENT_CATEGORICAL//20115//64,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20141,5,,,Transport Circulation (C),Botnaald,,MEASUREMENT_CATEGORICAL//20141//5,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20961,2,,,Voedingsanamnese voedselinname week voor IC,kwart tot de helft (25-50%) van normaal,,MEASUREMENT_CATEGORICAL//20961//2,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,21191,16,,,Pulsaties Arteria Femoralis Re,Voelbaar,,MEASUREMENT_CATEGORICAL//21191//16,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,8733,11,,,Wonddrain4 Plaats,Bovenarm Re,,MEASUREMENT_CATEGORICAL//8733//11,2,SNOMED//4085985,metadata_only,False,,SNOMED,4085985.0,246287001,4085985,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,8840,2,,,ABP Plaats,Radialis Re,,MEASUREMENT_CATEGORICAL//8840//2,2,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,10104,2,,,"Venlafaxine, desmethyl (bloed)",>,,MEASUREMENT_CATEGORICAL//10104//2,1,OMOP_CONCEPT//LOINC//40763161,dynamic_event,True,,LOINC,40763161.0,60102-1,40763161,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,10466,1,,,Levensbeschouwing Geloof,Baptist,,MEASUREMENT_CATEGORICAL//10466//1,1,OMOP_CONCEPT//SNOMED//4051382,metadata_only,False,,SNOMED,4051382,160557009,"Baptist, follower of religion",AMSTEL,itemid_valueid,low
AmsterdamUMCdb,listitems,10468,20,,,PatiëntNationaliteit,Russische,,MEASUREMENT_CATEGORICAL//10468//20,1,SNOMED//4087925,metadata_only,False,,SNOMED,4087925.0,186034007,4087925,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,10468,21,,,PatiëntNationaliteit,Japanse,,MEASUREMENT_CATEGORICAL//10468//21,1,OMOP_CONCEPT//Race//38003584,dynamic_event,True,,Race,38003584,2.11,Japanese,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,10468,4,,,PatiëntNationaliteit,Duitse_U_1,,MEASUREMENT_CATEGORICAL//10468//4,1,SNOMED//4087925,metadata_only,False,,SNOMED,4087925.0,186034007,4087925,AMSTEL,source_code,high
