source_token,policy_layer,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
MEASUREMENT_CATEGORICAL//18671//410,v10_medication_atc,OMOP//OMOP_CONCEPT//4076862,static_context,True,,OMOP_CONCEPT,4076862,18027006,Transplantation of liver,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//422,v10_medication_atc,OMOP//OMOP_CONCEPT//200588,static_context,True,,OMOP_CONCEPT,200588,128069005,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//453,v10_medication_atc,OMOP//OMOP_CONCEPT//441202,static_context,True,,OMOP_CONCEPT,441202,39579001,Anaphylaxis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//455,v10_medication_atc,OMOP//OMOP_CONCEPT//40479758,static_context,True,,OMOP_CONCEPT,40479758,443089001,Pseudoaneurysm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//467,v10_medication_atc,OMOP//OMOP_CONCEPT//4300243,static_context,True,,OMOP_CONCEPT,4300243,385486001,Postoperative complication,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//469,v10_medication_atc,OMOP//OMOP_CONCEPT//4161701,static_context,True,,OMOP_CONCEPT,4161701,373945007,Pericardial effusion,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//479,v10_medication_atc,OMOP//OMOP_CONCEPT//4124686,static_context,True,,OMOP_CONCEPT,4124686,233843008,Silent myocardial infarction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//481,v10_medication_atc,OMOP//OMOP_CONCEPT//4141491,static_context,True,,OMOP_CONCEPT,4141491,266250003,Mitral papillary muscle rupture,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//510,v10_medication_atc,OMOP//OMOP_CONCEPT//4266809,static_context,True,,OMOP_CONCEPT,4266809,397881000,Diverticular disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//514,v10_medication_atc,OMOP//OMOP_CONCEPT//4129389,static_context,True,,OMOP_CONCEPT,4129389,126765001,Gastrointestinal obstruction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//540,v10_medication_atc,OMOP//OMOP_CONCEPT//317510,static_context,True,,OMOP_CONCEPT,317510,93143009,Leukemia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//543,v10_medication_atc,OMOP//OMOP_CONCEPT//320073,static_context,True,,OMOP_CONCEPT,320073,165517008,Neutropenia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//559,v10_medication_atc,OMOP//OMOP_CONCEPT//80809,static_context,True,,OMOP_CONCEPT,80809,69896004,Rheumatoid arthritis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//567,v10_medication_atc,OMOP//OMOP_CONCEPT//4345578,static_context,True,,OMOP_CONCEPT,4345578,240131006,Rhabdomyolysis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//581,v10_medication_atc,OMOP//OMOP_CONCEPT//440385,static_context,True,,OMOP_CONCEPT,440385,230746009,Obstructive hydrocephalus,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//612,v10_medication_atc,OMOP//OMOP_CONCEPT//439973,static_context,True,,OMOP_CONCEPT,439973,87970004,Nonfatal submersion,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//616,v10_medication_atc,OMOP//OMOP_CONCEPT//4049965,static_context,True,,OMOP_CONCEPT,4049965,233613009,Fungal pneumonia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//622,v10_medication_atc,OMOP//OMOP_CONCEPT//4266931,static_context,True,,OMOP_CONCEPT,4266931,36485005,Restrictive lung disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//624,v10_medication_atc,OMOP//OMOP_CONCEPT//4031380,static_context,True,,OMOP_CONCEPT,4031380,129897006,Dysfunctional ventilatory weaning response,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//640,v10_medication_atc,OMOP//OMOP_CONCEPT//200588,static_context,True,,OMOP_CONCEPT,200588,128069005,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//642,v10_medication_atc,OMOP//OMOP_CONCEPT//200588,static_context,True,,OMOP_CONCEPT,200588,128069005,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//645,v10_medication_atc,OMOP//OMOP_CONCEPT//4094683,static_context,True,,OMOP_CONCEPT,4094683,262525000,Chest injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//654,v10_medication_atc,OMOP//OMOP_CONCEPT//4096313,static_context,True,,OMOP_CONCEPT,4096313,262519004,Multiple injuries,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//690,v10_medication_atc,OMOP//OMOP_CONCEPT//314054,static_context,True,,OMOP_CONCEPT,314054,8722008,Aortic valve disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//700,v10_medication_atc,OMOP//OMOP_CONCEPT//42538522,static_context,True,,OMOP_CONCEPT,42538522,762228008,Congenital cardiovascular disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//707,v10_medication_atc,OMOP//OMOP_CONCEPT//4153380,static_context,True,,OMOP_CONCEPT,4153380,371160000,Disorder of carotid artery,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//718,v10_medication_atc,OMOP//OMOP_CONCEPT//4018853,static_context,True,,OMOP_CONCEPT,4018853,175180005,Decompression of cardiac tamponade,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//724,v10_medication_atc,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,91302008,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//725,v10_medication_atc,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,91302008,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//768,v10_medication_atc,OMOP//OMOP_CONCEPT//4020329,static_context,True,,OMOP_CONCEPT,4020329,116241004,Pancreaticoduodenectomy,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//778,v10_medication_atc,OMOP//OMOP_CONCEPT//197230,static_context,True,,OMOP_CONCEPT,197230,371973000,Malignant neoplasm of uterus,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//803,v10_medication_atc,OMOP//OMOP_CONCEPT//3654996,static_context,True,,OMOP_CONCEPT,3654996,840580004,Peripheral arterial disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//805,v10_medication_atc,OMOP//OMOP_CONCEPT//4207050,static_context,True,,OMOP_CONCEPT,4207050,56306000,Cosmetic surgery,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//806,v10_medication_atc,OMOP//OMOP_CONCEPT//4346395,static_context,True,,OMOP_CONCEPT,4346395,239278008,Operation on fracture,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//831,v10_medication_atc,OMOP//OMOP_CONCEPT//4003037,static_context,True,,OMOP_CONCEPT,4003037,119566000,Creation of cerebrospinal fluid shunt,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//839,v10_medication_atc,OMOP//OMOP_CONCEPT//317109,static_context,True,,OMOP_CONCEPT,317109,87317003,Respiratory arrest,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//842,v10_medication_atc,OMOP//OMOP_CONCEPT//25189,static_context,True,,OMOP_CONCEPT,25189,363505006,Malignant tumor of oral cavity,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//855,v10_medication_atc,OMOP//OMOP_CONCEPT//257010,static_context,True,,OMOP_CONCEPT,257010,73452002,Abscess of lung,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//883,v10_medication_atc,OMOP//OMOP_CONCEPT//133468,static_context,True,,OMOP_CONCEPT,133468,128605003,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//891,v10_medication_atc,OMOP//OMOP_CONCEPT//375415,static_context,True,,OMOP_CONCEPT,375415,82271004,Injury of head,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//892,v10_medication_atc,OMOP//OMOP_CONCEPT//375415,static_context,True,,OMOP_CONCEPT,375415,82271004,Injury of head,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//894,v10_medication_atc,OMOP//OMOP_CONCEPT//375415,static_context,True,,OMOP_CONCEPT,375415,82271004,Injury of head,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8733//11,v10_medication_atc,SNOMED//4085985,metadata_only,False,,SNOMED,4085985,246287001,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10104//2,v10_medication_atc,OMOP_CONCEPT//LOINC//40763161,dynamic_event,True,,LOINC,40763161,60102-1,40763161,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10466//1,v10_medication_atc,OMOP//OMOP_CONCEPT//4051382,metadata_only,False,,OMOP_CONCEPT,4051382,160557009,"Baptist, follower of religion",AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//10468//20,v10_medication_atc,SNOMED//4087925,dynamic_event,True,,SNOMED,4087925,186034007,4087925,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10468//21,v10_medication_atc,OMOP//OMOP_CONCEPT//38003584,dynamic_event,True,,OMOP_CONCEPT,38003584,2.11,Japanese,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//10468//4,v10_medication_atc,SNOMED//4087925,dynamic_event,True,,SNOMED,4087925,186034007,4087925,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10468//6,v10_medication_atc,SNOMED//4087925,dynamic_event,True,,SNOMED,4087925,186034007,4087925,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10472//1,v10_medication_atc,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687,888671000000103,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10472//36,v10_medication_atc,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687,888671000000103,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10472//37,v10_medication_atc,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687,888671000000103,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10472//42,v10_medication_atc,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687,888671000000103,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10472//50,v10_medication_atc,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687,888671000000103,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12102//2,v10_medication_atc,OMOP_CONCEPT//LOINC//3003680,dynamic_event,True,,LOINC,3003680,8658-7,3003680,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12108//11,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12108//18,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12108//7,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12109//12,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12110//25,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12111//12,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12111//13,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12111//21,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12111//24,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12129//16,v10_medication_atc,LOINC//3046359,metadata_only,False,,LOINC,3046359,44767-2,3046359,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12129//18,v10_medication_atc,LOINC//3046359,metadata_only,False,,LOINC,3046359,44767-2,3046359,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12290//15,v10_medication_atc,OMOP_CONCEPT//OMOP//3004921,dynamic_event,True,,OMOP,3004921,20124-4,ventilator_mode,BlendedICU,label_exact,high
MEASUREMENT_CATEGORICAL//12347//1,v10_medication_atc,OMOP_CONCEPT//LOINC//3004921,dynamic_event,True,,LOINC,3004921,20124-4,3004921,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12347//3,v10_medication_atc,OMOP_CONCEPT//LOINC//3004921,dynamic_event,True,,LOINC,3004921,20124-4,3004921,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12502//1,v10_medication_atc,OMOP_CONCEPT//LOINC//3004779,dynamic_event,True,,LOINC,3004779,8931-8,3004779,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12513//1,v10_medication_atc,SNOMED//4122997,dynamic_event,True,,SNOMED,4122997,258118009,4122997,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12514//2,v10_medication_atc,OMOP//OMOP_CONCEPT//4035566,dynamic_event,True,,OMOP_CONCEPT,4035566,117444000,Text value,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12820//5,v10_medication_atc,OMOP//OMOP_CONCEPT//37156242,dynamic_event,True,,OMOP_CONCEPT,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12834//5,v10_medication_atc,OMOP//OMOP_CONCEPT//37156242,dynamic_event,True,,OMOP_CONCEPT,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13122//4,v10_medication_atc,OMOP//OMOP_CONCEPT//201254,dynamic_event,True,,OMOP_CONCEPT,201254,46635009,Type 1 diabetes mellitus,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13128//1,v10_medication_atc,OMOP//OMOP_CONCEPT//4045469,dynamic_event,True,,OMOP_CONCEPT,4045469,230898002,Clipping of intracranial aneurysm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//14426//22,v10_medication_atc,OMOP_CONCEPT//LOINC//3021707,dynamic_event,True,,LOINC,3021707,9205-6,3021707,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//14427//28,v10_medication_atc,OMOP_CONCEPT//LOINC//3021707,dynamic_event,True,,LOINC,3021707,9205-6,3021707,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//14476//10,v10_medication_atc,OMOP_CONCEPT//LOINC//3026549,dynamic_event,True,,LOINC,3026549,11325-8,3026549,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16101//5,v10_medication_atc,OMOP//OMOP_CONCEPT//4039415,dynamic_event,True,,OMOP_CONCEPT,4039415,229372001,Puncture of pericardium,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16448//13,v10_medication_atc,SNOMED//4052413,dynamic_event/device_support,True,,SNOMED,4052413,233527006,4052413,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16604//2,v10_medication_atc,SNOMED//4206625,dynamic_event,True,,SNOMED,4206625,56027003,4206625,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16606//2,v10_medication_atc,OMOP_CONCEPT//LOINC//21491193,dynamic_event,True,,LOINC,21491193,79569-0,21491193,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16606//4,v10_medication_atc,OMOP_CONCEPT//LOINC//21491193,dynamic_event,True,,LOINC,21491193,79569-0,21491193,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16652//10,v10_medication_atc,OMOP//OMOP_CONCEPT//4245975,dynamic_event,True,,OMOP_CONCEPT,4245975,59927004,Hepatic failure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16654//10,v10_medication_atc,OMOP//OMOP_CONCEPT//4044013,dynamic_event,True,,OMOP_CONCEPT,4044013,129154003,Hematologic neoplasm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16654//8,v10_medication_atc,OMOP//OMOP_CONCEPT//4198102,dynamic_event,True,,OMOP_CONCEPT,4198102,51071000,Microangiopathic hemolytic anemia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16655//7,v10_medication_atc,OMOP//OMOP_CONCEPT//441589,dynamic_event,True,,OMOP_CONCEPT,441589,56819008,Endocarditis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16657//5,v10_medication_atc,OMOP//OMOP_CONCEPT//4316372,dynamic_event,True,,OMOP_CONCEPT,4316372,95605009,HELLP syndrome,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16658//18,v10_medication_atc,OMOP//OMOP_CONCEPT//317109,dynamic_event,True,,OMOP_CONCEPT,317109,87317003,Respiratory arrest,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16663//13,v10_medication_atc,OMOP//OMOP_CONCEPT//44812002,dynamic_event,True,,OMOP_CONCEPT,44812002,909621000000100,Neuromuscular disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16664//8,v10_medication_atc,OMOP//OMOP_CONCEPT//432923,dynamic_event,True,,OMOP_CONCEPT,432923,21454007,Subarachnoid hemorrhage,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16670//11,v10_medication_atc,OMOP//OMOP_CONCEPT//4138183,dynamic_event,True,,OMOP_CONCEPT,4138183,425963007,Aneurysm of ascending aorta,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16670//14,v10_medication_atc,OMOP//OMOP_CONCEPT//4138183,dynamic_event,True,,OMOP_CONCEPT,4138183,425963007,Aneurysm of ascending aorta,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16671//18,v10_medication_atc,OMOP//OMOP_CONCEPT//314054,dynamic_event,True,,OMOP_CONCEPT,314054,8722008,Aortic valve disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16672//20,v10_medication_atc,OMOP//OMOP_CONCEPT//4018853,dynamic_event,True,,OMOP_CONCEPT,4018853,175180005,Decompression of cardiac tamponade,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16998//36,v10_medication_atc,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,91302008,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16998//9,v10_medication_atc,OMOP//OMOP_CONCEPT//4164649,static_context,True,,OMOP_CONCEPT,4164649,274668005,Non-cardiac chest pain,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16999//1,v10_medication_atc,OMOP//OMOP_CONCEPT//375519,static_context,True,,OMOP_CONCEPT,375519,191480000,Alcohol withdrawal,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16999//24,v10_medication_atc,OMOP//OMOP_CONCEPT//4027663,static_context,True,,OMOP_CONCEPT,4027663,13200003,Peptic ulcer,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17000//8,v10_medication_atc,OMOP//OMOP_CONCEPT//196653,static_context,True,,OMOP_CONCEPT,196653,363518003,Malignant tumor of kidney,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17001//14,v10_medication_atc,OMOP//OMOP_CONCEPT//26942,static_context,True,,OMOP_CONCEPT,26942,417425009,Hemoglobin SS disease with crisis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17004//25,v10_medication_atc,OMOP//OMOP_CONCEPT//442562,static_context,True,,OMOP_CONCEPT,442562,75478009,Poisoning,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17007//2,v10_medication_atc,OMOP//OMOP_CONCEPT//133468,static_context,True,,OMOP_CONCEPT,133468,128605003,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17007//27,v10_medication_atc,OMOP//OMOP_CONCEPT//133468,static_context,True,,OMOP_CONCEPT,133468,128605003,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17007//28,v10_medication_atc,OMOP//OMOP_CONCEPT//4154168,static_context,True,,OMOP_CONCEPT,4154168,282771003,Pelvic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//22,v10_medication_atc,OMOP//OMOP_CONCEPT//317576,static_context,True,,OMOP_CONCEPT,317576,53741008,Coronary arteriosclerosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//43,v10_medication_atc,OMOP//OMOP_CONCEPT//40484137,static_context,True,,OMOP_CONCEPT,40484137,443944004,Excision of infected vascular graft,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//54,v10_medication_atc,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,91302008,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17009//25,v10_medication_atc,OMOP//OMOP_CONCEPT//4074815,static_context,True,,OMOP_CONCEPT,4074815,24526004,Inflammatory bowel disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17009//28,v10_medication_atc,OMOP//OMOP_CONCEPT//196152,static_context,True,,OMOP_CONCEPT,196152,48661000,Peritonitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17009//5,v10_medication_atc,OMOP//OMOP_CONCEPT//28779,static_context,True,,OMOP_CONCEPT,28779,17709002,Bleeding esophageal varices,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17010//14,v10_medication_atc,OMOP//OMOP_CONCEPT//37164749,static_context,True,,OMOP_CONCEPT,37164749,1231734007,Excision of breast,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17010//7,v10_medication_atc,SNOMED//52224004,static_context,True,,SNOMED,4178736,52224004,Pelvic exenteration,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17010//8,v10_medication_atc,OMOP//OMOP_CONCEPT//4274975,static_context,True,,OMOP_CONCEPT,4274975,65111004,"Pelvic exenteration, male",AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17011//1,v10_medication_atc,OMOP//OMOP_CONCEPT//4044013,static_context,True,,OMOP_CONCEPT,4044013,129154003,Hematologic neoplasm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17016//12,v10_medication_atc,OMOP//OMOP_CONCEPT//37156007,static_context,True,,OMOP_CONCEPT,37156007,153611000112104,End stage organ failure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17016//6,v10_medication_atc,OMOP//OMOP_CONCEPT//4076862,static_context,True,,OMOP_CONCEPT,4076862,18027006,Transplantation of liver,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17017//31,v10_medication_atc,OMOP//OMOP_CONCEPT//4095850,static_context,True,,OMOP_CONCEPT,4095850,262521009,Spinal injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17017//9,v10_medication_atc,OMOP//OMOP_CONCEPT//4094683,static_context,True,,OMOP_CONCEPT,4094683,262525000,Chest injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17019//65,v10_medication_atc,OMOP//OMOP_CONCEPT//4299449,static_context,True,,OMOP_CONCEPT,4299449,385494008,Hematoma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17019//89,v10_medication_atc,OMOP//OMOP_CONCEPT//4133004,static_context,True,,OMOP_CONCEPT,4133004,128053003,Deep venous thrombosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17019//91,v10_medication_atc,OMOP//OMOP_CONCEPT//602985,static_context,True,,OMOP_CONCEPT,602985,1149322001,Intoxication,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17020//25,v10_medication_atc,OMOP//OMOP_CONCEPT//375519,static_context,True,,OMOP_CONCEPT,375519,191480000,Alcohol withdrawal,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17020//26,v10_medication_atc,OMOP//OMOP_CONCEPT//28779,static_context,True,,OMOP_CONCEPT,28779,17709002,Bleeding esophageal varices,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17020//38,v10_medication_atc,OMOP//OMOP_CONCEPT//4326255,static_context,True,,OMOP_CONCEPT,4326255,75100008,Abdominal abscess,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17020//47,v10_medication_atc,OMOP//OMOP_CONCEPT//196152,static_context,True,,OMOP_CONCEPT,196152,48661000,Peritonitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17021//12,v10_medication_atc,OMOP//OMOP_CONCEPT//196455,static_context,True,,OMOP_CONCEPT,196455,51292008,Hepatorenal syndrome,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17021//13,v10_medication_atc,OMOP//OMOP_CONCEPT//439393,static_context,True,,OMOP_CONCEPT,439393,398254007,Pre-eclampsia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17021//17,v10_medication_atc,OMOP//OMOP_CONCEPT//196653,static_context,True,,OMOP_CONCEPT,196653,363518003,Malignant tumor of kidney,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17022//15,v10_medication_atc,OMOP//OMOP_CONCEPT//439777,static_context,True,,OMOP_CONCEPT,439777,271737000,Anemia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17022//17,v10_medication_atc,OMOP//OMOP_CONCEPT//432585,static_context,True,,OMOP_CONCEPT,432585,64779008,Blood coagulation disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17025//53,v10_medication_atc,OMOP//OMOP_CONCEPT//442562,static_context,True,,OMOP_CONCEPT,442562,75478009,Poisoning,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//38,v10_medication_atc,OMOP//OMOP_CONCEPT//133468,static_context,True,,OMOP_CONCEPT,133468,128605003,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//53,v10_medication_atc,OMOP//OMOP_CONCEPT//440921,static_context,True,,OMOP_CONCEPT,440921,417746004,Traumatic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//64,v10_medication_atc,OMOP//OMOP_CONCEPT//4154168,static_context,True,,OMOP_CONCEPT,4154168,282771003,Pelvic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//68,v10_medication_atc,OMOP//OMOP_CONCEPT//600861,static_context,True,,OMOP_CONCEPT,600861,146251000146109,Traumatic spinal cord injury,AMSTEL,itemid_valueid,high
